fault_type_accuracy,fault_type_balanced_accuracy,fault_type_macro_f1,line_accuracy,line_balanced_accuracy,line_macro_f1,position_accuracy,position_balanced_accuracy,position_macro_f1,security_accuracy,security_balanced_accuracy,security_macro_f1,line_top3,line_corridor_accuracy,position_mae_expected_pct,position_mae_class_pct,position_rmse_expected_pct,position_within_5pct,position_within_10pct,security_ordinal_mae,instability_auroc,instability_f1,instability_precision,instability_recall,latency_ms_per_sample,parameters,model
0.9479166666666666,0.9479166666666667,0.9477124183006536,0.6614583333333334,0.6614583333333334,0.6498699546067966,0.84375,0.84375,0.8437404626747238,0.7669270833333334,0.7523577995907098,0.6808004783972414,1.0,0.7239583333333334,12.041123390197754,10.984374046325684,20.805801391601562,0.640625,0.640625,0.2640625,0.9854827880859376,0.815668202764977,0.9943820224719101,0.69140625,0.011851877601050848,45980,cnn
0.9427083333333334,0.9427083333333334,0.942402094469292,0.6432291666666666,0.6432291666666666,0.6281455016457476,0.8333333333333334,0.8333333333333334,0.8331704138155751,0.79765625,0.7174074641630842,0.6890427118526448,1.0,0.7057291666666666,12.674689292907715,11.716666221618652,21.254459381103516,0.625,0.625,0.26458333333333334,0.98392333984375,0.88828125,0.88828125,0.88828125,0.00798660000403591,43932,lstm
0.9479166666666666,0.9479166666666666,0.9473453268977622,0.6822916666666666,0.6822916666666667,0.6662754754026305,0.8671875,0.8671875,0.8671854734111544,0.7651041666666667,0.7437132419797531,0.6692318397928755,1.0,0.7447916666666666,11.442606925964355,9.336718559265137,19.960142135620117,0.6640625,0.6666666666666666,0.25625,0.9908389282226563,0.8361990950226245,0.9935483870967742,0.721875,0.09703843229544873,83676,stgat
